model,method,wnid,name,image_pos,image_idx,corruption,family,severity,prob_clean,prob_corr,prob_drop,correct_clean,correct_corr,xai_iou,xai_corr,centroid_shift,entropy_clean,entropy_corr,entropy_delta,family_model,clean_brightness,corr_brightness,delta_brightness,abs_delta_brightness,clean_contrast,corr_contrast,delta_contrast,abs_delta_contrast,clean_hf_energy,corr_hf_energy,delta_hf_energy,abs_delta_hf_energy,clean_edge_strength,corr_edge_strength,delta_edge_strength,abs_delta_edge_strength,clean_edge_density,corr_edge_density,delta_edge_density,abs_delta_edge_density,clean_entropy,corr_entropy,delta_entropy,abs_delta_entropy,clean_saturation,corr_saturation,delta_saturation,abs_delta_saturation,clean_colorfulness,corr_colorfulness,delta_colorfulness,abs_delta_colorfulness
vit_b_16,rollout,n07614500,ice_cream,0,184,glass_blur,blur,2,0.21775272488594055,0.037514057010412216,0.18023866787552834,0,0,0.6775029249540364,0.9699098772240999,2.0196866497832415,2.937563183128173,2.928357323231669,-0.00920585989650391,ViT,0.3724963963031769,0.36867907643318176,-0.003817319869995117,0.003817319869995117,0.30182477831840515,0.2719150483608246,-0.029909729957580566,0.029909729957580566,0.025447992607951164,0.004634565208107233,-0.02081342739984393,0.02081342739984393,0.061977263540029526,0.03826969861984253,-0.023707564920186996,0.023707564920186996,0.061977263540029526,0.03826969861984253,-0.023707564920186996,0.023707564920186996,5.5735063272692535,5.692192930469667,0.11868660320041347,0.11868660320041347,0.3692229986190796,0.329465389251709,-0.039757609367370605,0.039757609367370605,0.15731585025787354,0.14366839826107025,-0.013647451996803284,0.013647451996803284
vit_b_16,cam,n07614500,ice_cream,0,184,glass_blur,blur,2,0.21775272488594055,0.037514057010412216,0.18023866787552834,0,0,0.1512214703521046,0.0704044712755675,49.18537915598055,1.8182440098509283,1.7716942651852086,-0.046549744665719706,ViT,0.3724963963031769,0.36867907643318176,-0.003817319869995117,0.003817319869995117,0.30182477831840515,0.2719150483608246,-0.029909729957580566,0.029909729957580566,0.025447992607951164,0.004634565208107233,-0.02081342739984393,0.02081342739984393,0.061977263540029526,0.03826969861984253,-0.023707564920186996,0.023707564920186996,0.061977263540029526,0.03826969861984253,-0.023707564920186996,0.023707564920186996,5.5735063272692535,5.692192930469667,0.11868660320041347,0.11868660320041347,0.3692229986190796,0.329465389251709,-0.039757609367370605,0.039757609367370605,0.15731585025787354,0.14366839826107025,-0.013647451996803284,0.013647451996803284
vit_b_16,ig,n07614500,ice_cream,0,184,glass_blur,blur,2,0.21775272488594055,0.037514057010412216,0.18023866787552834,0,0,0.3365294979358104,0.5335664279490179,9.073144116815934,2.3110093039311543,1.8949770695874273,-0.41603223434372705,ViT,0.3724963963031769,0.36867907643318176,-0.003817319869995117,0.003817319869995117,0.30182477831840515,0.2719150483608246,-0.029909729957580566,0.029909729957580566,0.025447992607951164,0.004634565208107233,-0.02081342739984393,0.02081342739984393,0.061977263540029526,0.03826969861984253,-0.023707564920186996,0.023707564920186996,0.061977263540029526,0.03826969861984253,-0.023707564920186996,0.023707564920186996,5.5735063272692535,5.692192930469667,0.11868660320041347,0.11868660320041347,0.3692229986190796,0.329465389251709,-0.039757609367370605,0.039757609367370605,0.15731585025787354,0.14366839826107025,-0.013647451996803284,0.013647451996803284
vit_b_16,rollout,n07614500,ice_cream,0,184,glass_blur,blur,3,0.21775272488594055,0.011674863286316395,0.20607786159962416,0,0,0.608507570295602,0.9247297135309466,3.9683172952300705,2.937563183128173,3.162013647457097,0.2244504643289238,ViT,0.3724963963031769,0.3697900176048279,-0.002706378698348999,0.002706378698348999,0.30182477831840515,0.25996649265289307,-0.041858285665512085,0.041858285665512085,0.025447992607951164,0.005083052907139063,-0.0203649397008121,0.0203649397008121,0.061977263540029526,0.03400934860110283,-0.027967914938926697,0.027967914938926697,0.061977263540029526,0.03400934860110283,-0.027967914938926697,0.027967914938926697,5.5735063272692535,5.7224699509437755,0.14896362367452198,0.14896362367452198,0.3692229986190796,0.31042441725730896,-0.05879858136177063,0.05879858136177063,0.15731585025787354,0.13791322708129883,-0.019402623176574707,0.019402623176574707
vit_b_16,cam,n07614500,ice_cream,0,184,glass_blur,blur,3,0.21775272488594055,0.011674863286316395,0.20607786159962416,0,0,0.21259890076704718,0.06578168151052108,34.708609793837155,1.8182440098509283,1.2600597229187223,-0.558184286932206,ViT,0.3724963963031769,0.3697900176048279,-0.002706378698348999,0.002706378698348999,0.30182477831840515,0.25996649265289307,-0.041858285665512085,0.041858285665512085,0.025447992607951164,0.005083052907139063,-0.0203649397008121,0.0203649397008121,0.061977263540029526,0.03400934860110283,-0.027967914938926697,0.027967914938926697,0.061977263540029526,0.03400934860110283,-0.027967914938926697,0.027967914938926697,5.5735063272692535,5.7224699509437755,0.14896362367452198,0.14896362367452198,0.3692229986190796,0.31042441725730896,-0.05879858136177063,0.05879858136177063,0.15731585025787354,0.13791322708129883,-0.019402623176574707,0.019402623176574707
vit_b_16,ig,n07614500,ice_cream,0,184,glass_blur,blur,3,0.21775272488594055,0.011674863286316395,0.20607786159962416,0,0,0.33466320898995944,0.5182420154778087,8.573403263255445,2.3110093039311543,1.2096373640600622,-1.1013719398710922,ViT,0.3724963963031769,0.3697900176048279,-0.002706378698348999,0.002706378698348999,0.30182477831840515,0.25996649265289307,-0.041858285665512085,0.041858285665512085,0.025447992607951164,0.005083052907139063,-0.0203649397008121,0.0203649397008121,0.061977263540029526,0.03400934860110283,-0.027967914938926697,0.027967914938926697,0.061977263540029526,0.03400934860110283,-0.027967914938926697,0.027967914938926697,5.5735063272692535,5.7224699509437755,0.14896362367452198,0.14896362367452198,0.3692229986190796,0.31042441725730896,-0.05879858136177063,0.05879858136177063,0.15731585025787354,0.13791322708129883,-0.019402623176574707,0.019402623176574707
vit_b_16,rollout,n07614500,ice_cream,0,184,glass_blur,blur,4,0.21775272488594055,0.0073160165920853615,0.2104367082938552,0,0,0.5758360810174281,0.9054618445134319,5.867400516166883,2.937563183128173,3.203507468870292,0.26594428574211904,ViT,0.3724963963031769,0.367806613445282,-0.0046897828578948975,0.0046897828578948975,0.30182477831840515,0.25288546085357666,-0.04893931746482849,0.04893931746482849,0.025447992607951164,0.00446651317179203,-0.020981479436159134,0.020981479436159134,0.061977263540029526,0.03089984506368637,-0.031077418476343155,0.031077418476343155,0.061977263540029526,0.03089984506368637,-0.031077418476343155,0.031077418476343155,5.5735063272692535,5.724094478672659,0.1505881514034053,0.1505881514034053,0.3692229986190796,0.3043499290943146,-0.06487306952476501,0.06487306952476501,0.15731585025787354,0.13510310649871826,-0.022212743759155273,0.022212743759155273
vit_b_16,cam,n07614500,ice_cream,0,184,glass_blur,blur,4,0.21775272488594055,0.0073160165920853615,0.2104367082938552,0,0,0.12799910097207395,0.06343039292800459,41.3600319679915,1.8182440098509283,2.2584506081411426,0.44020659829021436,ViT,0.3724963963031769,0.367806613445282,-0.0046897828578948975,0.0046897828578948975,0.30182477831840515,0.25288546085357666,-0.04893931746482849,0.04893931746482849,0.025447992607951164,0.00446651317179203,-0.020981479436159134,0.020981479436159134,0.061977263540029526,0.03089984506368637,-0.031077418476343155,0.031077418476343155,0.061977263540029526,0.03089984506368637,-0.031077418476343155,0.031077418476343155,5.5735063272692535,5.724094478672659,0.1505881514034053,0.1505881514034053,0.3692229986190796,0.3043499290943146,-0.06487306952476501,0.06487306952476501,0.15731585025787354,0.13510310649871826,-0.022212743759155273,0.022212743759155273
vit_b_16,ig,n07614500,ice_cream,0,184,glass_blur,blur,4,0.21775272488594055,0.0073160165920853615,0.2104367082938552,0,0,0.32567201637936727,0.5134563902297757,6.342369808937423,2.3110093039311543,1.1944312219317155,-1.1165780819994389,ViT,0.3724963963031769,0.367806613445282,-0.0046897828578948975,0.0046897828578948975,0.30182477831840515,0.25288546085357666,-0.04893931746482849,0.04893931746482849,0.025447992607951164,0.00446651317179203,-0.020981479436159134,0.020981479436159134,0.061977263540029526,0.03089984506368637,-0.031077418476343155,0.031077418476343155,0.061977263540029526,0.03089984506368637,-0.031077418476343155,0.031077418476343155,5.5735063272692535,5.724094478672659,0.1505881514034053,0.1505881514034053,0.3692229986190796,0.3043499290943146,-0.06487306952476501,0.06487306952476501,0.15731585025787354,0.13510310649871826,-0.022212743759155273,0.022212743759155273
vit_b_16,rollout,n07614500,ice_cream,0,184,glass_blur,blur,5,0.21775272488594055,0.0022600875236094,0.21549263736233115,0,0,0.515515288788222,0.8777462140023345,3.8724150449287675,2.937563183128173,3.2996381158545742,0.36207493272640123,ViT,0.3724963963031769,0.3687989115715027,-0.0036974847316741943,0.0036974847316741943,0.30182477831840515,0.23885056376457214,-0.06297421455383301,0.06297421455383301,0.025447992607951164,0.002408957341685891,-0.023039035266265273,0.023039035266265273,0.061977263540029526,0.023412194103002548,-0.03856506943702698,0.03856506943702698,0.061977263540029526,0.023412194103002548,-0.03856506943702698,0.03856506943702698,5.5735063272692535,5.703932070951127,0.1304257436818732,0.1304257436818732,0.3692229986190796,0.2873956561088562,-0.08182734251022339,0.08182734251022339,0.15731585025787354,0.12885956466197968,-0.02845628559589386,0.02845628559589386
vit_b_16,cam,n07614500,ice_cream,0,184,glass_blur,blur,5,0.21775272488594055,0.0022600875236094,0.21549263736233115,0,0,0.16769427640763146,0.4175618820649527,30.983246425277052,1.8182440098509283,2.3702529244228607,0.5520089145719325,ViT,0.3724963963031769,0.3687989115715027,-0.0036974847316741943,0.0036974847316741943,0.30182477831840515,0.23885056376457214,-0.06297421455383301,0.06297421455383301,0.025447992607951164,0.002408957341685891,-0.023039035266265273,0.023039035266265273,0.061977263540029526,0.023412194103002548,-0.03856506943702698,0.03856506943702698,0.061977263540029526,0.023412194103002548,-0.03856506943702698,0.03856506943702698,5.5735063272692535,5.703932070951127,0.1304257436818732,0.1304257436818732,0.3692229986190796,0.2873956561088562,-0.08182734251022339,0.08182734251022339,0.15731585025787354,0.12885956466197968,-0.02845628559589386,0.02845628559589386
vit_b_16,ig,n07614500,ice_cream,0,184,glass_blur,blur,5,0.21775272488594055,0.0022600875236094,0.21549263736233115,0,0,0.29924266942844197,0.45463292030725616,6.121035045690224,2.3110093039311543,1.4465430325871054,-0.864466271344049,ViT,0.3724963963031769,0.3687989115715027,-0.0036974847316741943,0.0036974847316741943,0.30182477831840515,0.23885056376457214,-0.06297421455383301,0.06297421455383301,0.025447992607951164,0.002408957341685891,-0.023039035266265273,0.023039035266265273,0.061977263540029526,0.023412194103002548,-0.03856506943702698,0.03856506943702698,0.061977263540029526,0.023412194103002548,-0.03856506943702698,0.03856506943702698,5.5735063272692535,5.703932070951127,0.1304257436818732,0.1304257436818732,0.3692229986190796,0.2873956561088562,-0.08182734251022339,0.08182734251022339,0.15731585025787354,0.12885956466197968,-0.02845628559589386,0.02845628559589386
vit_b_16,rollout,n07614500,ice_cream,0,184,motion_blur,blur,1,0.21775272488594055,0.15634793043136597,0.061404794454574585,0,0,0.7068877551020408,0.9803736240399483,3.025510120716884,2.937563183128173,2.724896241788122,-0.21266694134005082,ViT,0.3724963963031769,0.37095823884010315,-0.0015381574630737305,0.0015381574630737305,0.30182477831840515,0.28475552797317505,-0.017069250345230103,0.017069250345230103,0.025447992607951164,0.009575286880135536,-0.015872705727815628,0.015872705727815628,0.061977263540029526,0.04660683125257492,-0.015370432287454605,0.015370432287454605,0.061977263540029526,0.04660683125257492,-0.015370432287454605,0.015370432287454605,5.5735063272692535,5.664457565908688,0.09095123863943488,0.09095123863943488,0.3692229986190796,0.3451089560985565,-0.02411404252052307,0.02411404252052307,0.15731585025787354,0.14834795892238617,-0.008967891335487366,0.008967891335487366
vit_b_16,cam,n07614500,ice_cream,0,184,motion_blur,blur,1,0.21775272488594055,0.15634793043136597,0.061404794454574585,0,0,0.4358460878272064,0.6894115116396979,24.3890165024549,1.8182440098509283,1.488676786352139,-0.3295672234987892,ViT,0.3724963963031769,0.37095823884010315,-0.0015381574630737305,0.0015381574630737305,0.30182477831840515,0.28475552797317505,-0.017069250345230103,0.017069250345230103,0.025447992607951164,0.009575286880135536,-0.015872705727815628,0.015872705727815628,0.061977263540029526,0.04660683125257492,-0.015370432287454605,0.015370432287454605,0.061977263540029526,0.04660683125257492,-0.015370432287454605,0.015370432287454605,5.5735063272692535,5.664457565908688,0.09095123863943488,0.09095123863943488,0.3692229986190796,0.3451089560985565,-0.02411404252052307,0.02411404252052307,0.15731585025787354,0.14834795892238617,-0.008967891335487366,0.008967891335487366
vit_b_16,ig,n07614500,ice_cream,0,184,motion_blur,blur,1,0.21775272488594055,0.15634793043136597,0.061404794454574585,0,0,0.3937920977709881,0.6554562973423816,2.9316244304304,2.3110093039311543,2.4607250019903133,0.14971569805915896,ViT,0.3724963963031769,0.37095823884010315,-0.0015381574630737305,0.0015381574630737305,0.30182477831840515,0.28475552797317505,-0.017069250345230103,0.017069250345230103,0.025447992607951164,0.009575286880135536,-0.015872705727815628,0.015872705727815628,0.061977263540029526,0.04660683125257492,-0.015370432287454605,0.015370432287454605,0.061977263540029526,0.04660683125257492,-0.015370432287454605,0.015370432287454605,5.5735063272692535,5.664457565908688,0.09095123863943488,0.09095123863943488,0.3692229986190796,0.3451089560985565,-0.02411404252052307,0.02411404252052307,0.15731585025787354,0.14834795892238617,-0.008967891335487366,0.008967891335487366
vit_b_16,rollout,n07614500,ice_cream,0,184,motion_blur,blur,2,0.21775272488594055,0.14498136937618256,0.072771355509758,0,0,0.6135852090032154,0.9351840217194801,8.187792310906412,2.937563183128173,3.1600865994393432,0.22252341631117023,ViT,0.3724963963031769,0.37079304456710815,-0.0017033517360687256,0.0017033517360687256,0.30182477831840515,0.2724376618862152,-0.02938711643218994,0.02938711643218994,0.025447992607951164,0.006482239812612534,-0.01896575279533863,0.01896575279533863,0.061977263540029526,0.03996654972434044,-0.022010713815689087,0.022010713815689087,0.061977263540029526,0.03996654972434044,-0.022010713815689087,0.022010713815689087,5.5735063272692535,5.721183701134009,0.14767737386475588,0.14767737386475588,0.3692229986190796,0.33216962218284607,-0.03705337643623352,0.03705337643623352,0.15731585025787354,0.14297698438167572,-0.014338865876197815,0.014338865876197815
vit_b_16,cam,n07614500,ice_cream,0,184,motion_blur,blur,2,0.21775272488594055,0.14498136937618256,0.072771355509758,0,0,0.08907936852384311,0.012733044373854202,41.02055937682646,1.8182440098509283,4.618029737462432,2.7997857276115043,ViT,0.3724963963031769,0.37079304456710815,-0.0017033517360687256,0.0017033517360687256,0.30182477831840515,0.2724376618862152,-0.02938711643218994,0.02938711643218994,0.025447992607951164,0.006482239812612534,-0.01896575279533863,0.01896575279533863,0.061977263540029526,0.03996654972434044,-0.022010713815689087,0.022010713815689087,0.061977263540029526,0.03996654972434044,-0.022010713815689087,0.022010713815689087,5.5735063272692535,5.721183701134009,0.14767737386475588,0.14767737386475588,0.3692229986190796,0.33216962218284607,-0.03705337643623352,0.03705337643623352,0.15731585025787354,0.14297698438167572,-0.014338865876197815,0.014338865876197815
vit_b_16,ig,n07614500,ice_cream,0,184,motion_blur,blur,2,0.21775272488594055,0.14498136937618256,0.072771355509758,0,0,0.3086451949406702,0.4379991891189592,4.432328251817979,2.3110093039311543,2.3101106567863168,-0.000898647144837561,ViT,0.3724963963031769,0.37079304456710815,-0.0017033517360687256,0.0017033517360687256,0.30182477831840515,0.2724376618862152,-0.02938711643218994,0.02938711643218994,0.025447992607951164,0.006482239812612534,-0.01896575279533863,0.01896575279533863,0.061977263540029526,0.03996654972434044,-0.022010713815689087,0.022010713815689087,0.061977263540029526,0.03996654972434044,-0.022010713815689087,0.022010713815689087,5.5735063272692535,5.721183701134009,0.14767737386475588,0.14767737386475588,0.3692229986190796,0.33216962218284607,-0.03705337643623352,0.03705337643623352,0.15731585025787354,0.14297698438167572,-0.014338865876197815,0.014338865876197815
vit_b_16,rollout,n07614500,ice_cream,0,184,motion_blur,blur,3,0.21775272488594055,0.3912208080291748,-0.17346808314323425,0,0,0.5529166021971221,0.9023592386995021,7.508876150184861,2.937563183128173,3.3301434295003594,0.39258024637218636,ViT,0.3724963963031769,0.37222808599472046,-0.0002683103084564209,0.0002683103084564209,0.30182477831840515,0.2678074836730957,-0.03401729464530945,0.03401729464530945,0.025447992607951164,0.005402486305683851,-0.020045506302267313,0.020045506302267313,0.061977263540029526,0.035285014659166336,-0.02669224888086319,0.02669224888086319,0.061977263540029526,0.035285014659166336,-0.02669224888086319,0.02669224888086319,5.5735063272692535,5.725028466828273,0.1515221395590194,0.1515221395590194,0.3692229986190796,0.3147834837436676,-0.05443951487541199,0.05443951487541199,0.15731585025787354,0.1383177638053894,-0.01899808645248413,0.01899808645248413
